"year","state","country","district","dyid","residualsodiumcarbonate","GDP"
2001,"RAJASTHAN","India","Jalore","Jalore2001",5.2839999,79936
2001,"RAJASTHAN","India","Bhilwara","Bhilwara2001",7.0728569,79936
2001,"RAJASTHAN","India","Sirohi","Sirohi2001",3.4066668,79936
2001,"RAJASTHAN","India","Banswara","Banswara2001",0.17,79936
2001,"RAJASTHAN","India","Jaipur","Jaipur2001",12.488353,79936
2001,"RAJASTHAN","India","Jhunjhunu","Jhunjhunu2001",7.7360449,79936
2001,"RAJASTHAN","India","Nagaur","Nagaur2001",11.102858,79936
2001,"RAJASTHAN","India","Chittorgarh","Chittorgarh2001",3.6114285,79936
2001,"RAJASTHAN","India","Pali","Pali2001",10.603077,79936
2001,"RAJASTHAN","India","Barmer","Barmer2001",8.8666668,79936
2001,"RAJASTHAN","India","Rajsamand","Rajsamand2001",4.4763637,79936
2001,"RAJASTHAN","India","Dholpur","Dholpur2001",4.3893862,79936
2001,"RAJASTHAN","India","Jaisalmer","Jaisalmer2001",5.1178946,79936
2001,"RAJASTHAN","India","Sawai Madhopur","Sawai Madhopur2001",9.2950001,79936
2001,"RAJASTHAN","India","Hanumangarh","Hanumangarh2001",5.0742855,79936
2001,"RAJASTHAN","India","Ganganagar","Ganganagar2001",3.0688889,79936
2001,"RAJASTHAN","India","Churu","Churu2001",8.7257147,79936
2001,"RAJASTHAN","India","Tonk","Tonk2001",11.085714,79936
2001,"RAJASTHAN","India","Dausa","Dausa2001",9.9381819,79936
2001,"RAJASTHAN","India","Karauli","Karauli2001",1.476,79936
2001,"RAJASTHAN","India","Dungarpur","Dungarpur2001",2.6742857,79936
2001,"RAJASTHAN","India","Udaipur","Udaipur2001",2.8789999,79936
2001,"RAJASTHAN","India","Alwar","Alwar2001",5.9974999,79936
2001,"RAJASTHAN","India","Sikar","Sikar2001",10.622222,79936
2001,"RAJASTHAN","India","Baran","Baran2001",1.12,79936
2001,"UTTAR PRADESH","India","Pratapgarh","Pratapgarh2001",1.3200001,162926
2001,"UTTAR PRADESH","India","Muzaffarnagar","Muzaffarnagar2001",8.9936724,162926
2002,"ANDHRA PRADESH","India","Kurnool","Kurnool2002",0,134749
2002,"CHHATTISGARH","India","Korea","Korea2002",2.9733334,25072
2002,"CHHATTISGARH","India","Raigarh","Raigarh2002",1.395,25072
2002,"CHHATTISGARH","India","Jashpur","Jashpur2002",0.40000001,25072
2002,"CHHATTISGARH","India","Mahasamund","Mahasamund2002",1.2766666,25072
2002,"CHHATTISGARH","India","Kanker","Kanker2002",1.36,25072
2002,"CHHATTISGARH","India","Raipur","Raipur2002",1.5636364,25072
2002,"CHHATTISGARH","India","Bilaspur","Bilaspur2002",1.7657143,25072
2002,"CHHATTISGARH","India","Kabirdham","Kabirdham2002",2.3050001,25072
2002,"CHHATTISGARH","India","Durg","Durg2002",1.256,25072
2002,"CHHATTISGARH","India","Surguja","Surguja2002",1.64,25072
2002,"CHHATTISGARH","India","Dhamtari","Dhamtari2002",1.54,25072
2002,"CHHATTISGARH","India","Dantewada","Dantewada2002",0.84000003,25072
2002,"CHHATTISGARH","India","Korba","Korba2002",0.76999998,25072
2002,"CHHATTISGARH","India","Rajnandgaon","Rajnandgaon2002",2.0599999,25072
2002,"CHHATTISGARH","India","Bastar","Bastar2002",1.16,25072
2002,"DELHI","India","South West","South West2002",3.885,59454
2002,"DELHI","India","North West","North West2002",7.52,59454
2002,"DELHI","India","West","West2002",6.6199999,59454
2002,"DELHI","India","South","South2002",0.89999998,59454
2002,"GUJARAT","India","Kachchh","Kachchh2002",6.3400002,101603
2002,"GUJARAT","India","Surendranagar","Surendranagar2002",3.1866667,101603
2002,"GUJARAT","India","Jamnagar","Jamnagar2002",5.9520001,101603
2002,"GUJARAT","India","Navsari","Navsari2002",9.3599997,101603
2002,"GUJARAT","India","Porbandar","Porbandar2002",1.6,101603
2002,"GUJARAT","India","Valsad","Valsad2002",0.87,101603
2002,"GUJARAT","India","Bharuch","Bharuch2002",5.1850004,101603
2002,"GUJARAT","India","Tapi","Tapi2002",11.8,101603
2002,"GUJARAT","India","Bhavnagar","Bhavnagar2002",7.0816665,101603
2002,"GUJARAT","India","Surat","Surat2002",6.0540037,101603
2002,"GUJARAT","India","Sabar Kantha","Sabar Kantha2002",6.2666669,101603
2002,"GUJARAT","India","Anand","Anand2002",7.873333,101603
2002,"GUJARAT","India","Ahmadabad","Ahmadabad2002",9.7875004,101603
2002,"GUJARAT","India","Gandhinagar","Gandhinagar2002",4.6499996,101603
2002,"GUJARAT","India","Amreli","Amreli2002",5.5875001,101603
2002,"GUJARAT","India","Banas Kantha","Banas Kantha2002",5.9933333,101603
2002,"GUJARAT","India","Vadodara","Vadodara2002",4.9742856,101603
2002,"GUJARAT","India","Junagadh","Junagadh2002",2,101603
2002,"GUJARAT","India","Panch Mahals","Panch Mahals2002",0.98000002,101603
2002,"GUJARAT","India","Dohad","Dohad2002",0.96799999,101603
2002,"GUJARAT","India","Patan","Patan2002",0.40000001,101603
2002,"GUJARAT","India","Rajkot","Rajkot2002",4.9900002,101603
2002,"GUJARAT","India","Mahesana","Mahesana2002",4.2633333,101603
2002,"HARYANA","India","Ambala","Ambala2002",6.822011,58410
2002,"HARYANA","India","Kurukshetra","Kurukshetra2002",6.0927272,58410
2002,"HARYANA","India","Panchkula","Panchkula2002",1.78,58410
2002,"HARYANA","India","Kaithal","Kaithal2002",7.4358811,58410
2002,"HARYANA","India","Yamunanagar","Yamunanagar2002",1.3149999,58410
2002,"HARYANA","India","Mahendragarh","Mahendragarh2002",7.2199998,58410
2002,"HIMACHAL PRADESH","India","Solan","Solan2002",-0.74923074,14617
2002,"HIMACHAL PRADESH","India","Kangra","Kangra2002",-0.57999998,14617
2002,"HIMACHAL PRADESH","India","Kullu","Kullu2002",-2.99,14617
2002,"HIMACHAL PRADESH","India","Una","Una2002",4.3000002,14617
2002,"HIMACHAL PRADESH","India","Mandi","Mandi2002",-2.2088888,14617
2002,"KERALA","India","Thrissur","Thrissur2002",0.19,70885
2002,"KERALA","India","Thiruvananthapuram","Thiruvananthapuram2002",2.98,70885
2002,"KERALA","India","Alappuzha","Alappuzha2002",1.83,70885
2002,"KERALA","India","Wayanad","Wayanad2002",0.079999998,70885
2002,"KERALA","India","Kottayam","Kottayam2002",0.12,70885
2002,"KERALA","India","Idukki","Idukki2002",0.18000001,70885
2002,"KERALA","India","Malappuram","Malappuram2002",0.46666667,70885
2002,"KERALA","India","Palakkad","Palakkad2002",0.82499999,70885
2002,"KERALA","India","Kollam","Kollam2002",1.38,70885
2002,"KERALA","India","Pathanamthitta","Pathanamthitta2002",0.16,70885
2002,"KERALA","India","Kannur","Kannur2002",0.47,70885
2002,"MADHYA PRADESH","India","Jabalpur","Jabalpur2002",1.076,67795
2002,"MADHYA PRADESH","India","Sagar","Sagar2002",1.04,67795
2002,"MADHYA PRADESH","India","Ratlam","Ratlam2002",3.332,67795
2002,"MADHYA PRADESH","India","Alirajpur","Alirajpur2002",4.2133331,67795
2002,"MADHYA PRADESH","India","Seoni","Seoni2002",1.388,67795
2002,"MADHYA PRADESH","India","Neemuch","Neemuch2002",1.7714286,67795
2002,"MADHYA PRADESH","India","Jhabua","Jhabua2002",0.56,67795
2002,"MADHYA PRADESH","India","Dewas","Dewas2002",15.44,67795
2002,"MADHYA PRADESH","India","Rajgarh","Rajgarh2002",2.092,67795
2002,"MADHYA PRADESH","India","Narsimhapur","Narsimhapur2002",2.6949999,67795
2002,"MADHYA PRADESH","India","Harda","Harda2002",4.1666665,67795
2002,"MADHYA PRADESH","India","East Nimar","East Nimar2002",2.97,67795
2002,"MADHYA PRADESH","India","Datia","Datia2002",4.0759997,67795
2002,"MADHYA PRADESH","India","Shahdol","Shahdol2002",0.78999996,67795
2002,"MADHYA PRADESH","India","Ujjain","Ujjain2002",2.3033333,67795
2002,"MADHYA PRADESH","India","Vidisha","Vidisha2002",4.2485714,67795
2002,"MADHYA PRADESH","India","Anuppur","Anuppur2002",1.8199999,67795
2002,"MADHYA PRADESH","India","Panna","Panna2002",1.22,67795
2002,"MADHYA PRADESH","India","Chhindwara","Chhindwara2002",2.9846153,67795
2002,"MADHYA PRADESH","India","Shajapur","Shajapur2002",5.1149998,67795
2002,"MADHYA PRADESH","India","Katni","Katni2002",0.55000001,67795
2002,"MADHYA PRADESH","India","Hoshangabad","Hoshangabad2002",3.0527272,67795
2002,"MADHYA PRADESH","India","West Nimar","West Nimar2002",1.13,67795
2002,"MADHYA PRADESH","India","Gwalior","Gwalior2002",3.6514285,67795
2002,"MADHYA PRADESH","India","Bhopal","Bhopal2002",1.48,67795
2002,"MADHYA PRADESH","India","Damoh","Damoh2002",0.42000002,67795
2002,"MADHYA PRADESH","India","Raisen","Raisen2002",4.9400001,67795
2002,"MADHYA PRADESH","India","Chhatarpur","Chhatarpur2002",0.80666667,67795
2002,"MADHYA PRADESH","India","Ashoknagar","Ashoknagar2002",4.0266666,67795
2002,"MADHYA PRADESH","India","Khargone","Khargone2002",0.16,67795
2002,"MADHYA PRADESH","India","Mandla","Mandla2002",0.76666665,67795
2002,"MADHYA PRADESH","India","Tikamgarh","Tikamgarh2002",0.02,67795
2002,"MADHYA PRADESH","India","Barwani","Barwani2002",1.0333333,67795
2002,"MADHYA PRADESH","India","Shivpuri","Shivpuri2002",1.6418182,67795
2002,"MADHYA PRADESH","India","Satna","Satna2002",1.9288889,67795
2002,"MADHYA PRADESH","India","Dindori","Dindori2002",0.44,67795
2002,"MADHYA PRADESH","India","Sheopur","Sheopur2002",0.56,67795
2002,"MADHYA PRADESH","India","Guna","Guna2002",6.8299999,67795
2002,"MADHYA PRADESH","India","Betul","Betul2002",1.4072727,67795
2002,"MADHYA PRADESH","India","Mandsaur","Mandsaur2002",2.5800002,67795
2002,"MADHYA PRADESH","India","Morena","Morena2002",9.3327274,67795
2002,"MADHYA PRADESH","India","Sidhi","Sidhi2002",1.835,67795
2002,"MADHYA PRADESH","India","Indore","Indore2002",2.46,67795
2002,"MADHYA PRADESH","India","Dhar","Dhar2002",4.9166665,67795
2002,"MADHYA PRADESH","India","Bhind","Bhind2002",10.367692,67795
2002,"MADHYA PRADESH","India","Rewa","Rewa2002",1.5542856,67795
2002,"MADHYA PRADESH","India","Sehore","Sehore2002",2.0799999,67795
2002,"MADHYA PRADESH","India","Balaghat","Balaghat2002",0.61714286,67795
2002,"MAHARASHTRA","India","Latur","Latur2002",1.705,232994
2002,"MAHARASHTRA","India","Satara","Satara2002",1.7866666,232994
2002,"MAHARASHTRA","India","Ahmednagar","Ahmednagar2002",1.3742857,232994
2002,"MAHARASHTRA","India","Wardha","Wardha2002",6.1760001,232994
2002,"MAHARASHTRA","India","Chandrapur","Chandrapur2002",3.4472728,232994
2002,"MAHARASHTRA","India","Gadchiroli","Gadchiroli2002",2.7257142,232994
2002,"MAHARASHTRA","India","Ratnagiri","Ratnagiri2002",0.105,232994
2002,"MAHARASHTRA","India","Aurangabad","Aurangabad2002",1.24,232994
2002,"MAHARASHTRA","India","Osmanabad","Osmanabad2002",1.3,232994
2002,"MAHARASHTRA","India","Washim","Washim2002",4.6857142,232994
2002,"MAHARASHTRA","India","Mumbai","Mumbai2002",1.62,232994
2002,"MAHARASHTRA","India","Raigad","Raigad2002",0.22,232994
2002,"MAHARASHTRA","India","Amravati","Amravati2002",6.1153846,232994
2002,"MAHARASHTRA","India","Dhule","Dhule2002",4.0080361,232994
2002,"MAHARASHTRA","India","Jalna","Jalna2002",3.95,232994
2002,"MAHARASHTRA","India","Nanded","Nanded2002",0.44999999,232994
2002,"MAHARASHTRA","India","Parbhani","Parbhani2002",3.6266668,232994
2002,"MAHARASHTRA","India","Kolhapur","Kolhapur2002",2.04,232994
2002,"MAHARASHTRA","India","Beed","Beed2002",2.2880001,232994
2002,"MAHARASHTRA","India","Sindhudurg","Sindhudurg2002",0.28,232994
2002,"MAHARASHTRA","India","Buldhana","Buldhana2002",1.452,232994
2002,"MAHARASHTRA","India","Solapur","Solapur2002",6.9266667,232994
2002,"MAHARASHTRA","India","Yavatmal","Yavatmal2002",2.1028571,232994
2002,"MAHARASHTRA","India","Thane","Thane2002",0.70444447,232994
2002,"MAHARASHTRA","India","Sangli","Sangli2002",1.8933333,232994
2002,"MAHARASHTRA","India","Nandurbar","Nandurbar2002",0.69,232994
2002,"MAHARASHTRA","India","Pune","Pune2002",2.8244445,232994
2002,"MAHARASHTRA","India","Jalgaon","Jalgaon2002",2.4266667,232994
2002,"MAHARASHTRA","India","Bhandara","Bhandara2002",3.668,232994
2002,"MAHARASHTRA","India","Nagpur","Nagpur2002",3.0766666,232994
2002,"MAHARASHTRA","India","Akola","Akola2002",4.6866665,232994
2002,"MAHARASHTRA","India","Nashik","Nashik2002",0.9066667,232994
2002,"MAHARASHTRA","India","Gondia","Gondia2002",1.295,232994
2002,"PUNJAB","India","Rupnagar","Rupnagar2002",2.1711111,65085
2002,"PUNJAB","India","Mansa","Mansa2002",11.485455,65085
2002,"PUNJAB","India","Bathinda","Bathinda2002",13.148,65085
2002,"PUNJAB","India","Sahibzada Ajit Singh Nagar","Sahibzada Ajit Singh Nagar2002",4.237143,65085
2002,"PUNJAB","India","Barnala","Barnala2002",8.9330511,65085
2002,"PUNJAB","India","Sangrur","Sangrur2002",14.945,65085
2002,"PUNJAB","India","Fatehgarh Sahib","Fatehgarh Sahib2002",1.295,65085
2002,"PUNJAB","India","Gurdaspur","Gurdaspur2002",2.6575,65085
2002,"PUNJAB","India","Kapurthala","Kapurthala2002",2.9686327,65085
2002,"PUNJAB","India","Tarn Taran","Tarn Taran2002",9.8771429,65085
2002,"PUNJAB","India","S.A.S Nagar","S.A.S Nagar2002",1.76,65085
2002,"PUNJAB","India","Patiala","Patiala2002",6.3249998,65085
2002,"PUNJAB","India","Amritsar","Amritsar2002",3.9949999,65085
2002,"RAJASTHAN","India","Jodhpur","Jodhpur2002",10.491428,70333
2002,"RAJASTHAN","India","Jhunjhunu","Jhunjhunu2002",6.4972715,70333
2002,"RAJASTHAN","India","Pali","Pali2002",13.556,70333
2002,"RAJASTHAN","India","Nagaur","Nagaur2002",9.2534561,70333
2002,"RAJASTHAN","India","Jalore","Jalore2002",6.6142168,70333
2002,"RAJASTHAN","India","Bikaner","Bikaner2002",4.5150003,70333
2002,"RAJASTHAN","India","Ajmer","Ajmer2002",11.687143,70333
2002,"RAJASTHAN","India","Jaipur","Jaipur2002",10.432,70333
2002,"RAJASTHAN","India","Bundi","Bundi2002",5.7666669,70333
2002,"RAJASTHAN","India","Bhilwara","Bhilwara2002",6.0299997,70333
2002,"RAJASTHAN","India","Sirohi","Sirohi2002",1.0166667,70333
2002,"RAJASTHAN","India","Banswara","Banswara2002",2.422857,70333
2002,"RAJASTHAN","India","Chittorgarh","Chittorgarh2002",5.5433335,70333
2002,"RAJASTHAN","India","Dholpur","Dholpur2002",7.2080002,70333
2002,"RAJASTHAN","India","Dhaulpur","Dhaulpur2002",19.620001,70333
2002,"RAJASTHAN","India","Sawai Madhopur","Sawai Madhopur2002",7.2466664,70333
2002,"RAJASTHAN","India","Bharatpur","Bharatpur2002",7.54602,70333
2002,"RAJASTHAN","India","Jhalawar","Jhalawar2002",3.76,70333
2002,"RAJASTHAN","India","Kota","Kota2002",5.0999999,70333
2002,"RAJASTHAN","India","Dausa","Dausa2002",6.1599998,70333
2002,"RAJASTHAN","India","Jaisalmer","Jaisalmer2002",5.165,70333
2002,"RAJASTHAN","India","Alwar","Alwar2002",10.656842,70333
2002,"RAJASTHAN","India","Sikar","Sikar2002",1.3,70333
2002,"RAJASTHAN","India","Dungarpur","Dungarpur2002",2.3380001,70333
2002,"RAJASTHAN","India","Tonk","Tonk2002",12.176667,70333
2002,"RAJASTHAN","India","Hanumangarh","Hanumangarh2002",4.0299997,70333
2002,"RAJASTHAN","India","Barmer","Barmer2002",6.4285717,70333
2002,"RAJASTHAN","India","Ganganagar","Ganganagar2002",7.2933335,70333
2002,"RAJASTHAN","India","Baran","Baran2002",0.88,70333
2002,"RAJASTHAN","India","Churu","Churu2002",10.733333,70333
2002,"RAJASTHAN","India","Karauli","Karauli2002",2.6900001,70333
2002,"RAJASTHAN","India","Rajsamand","Rajsamand2002",8.8924999,70333
2002,"RAJASTHAN","India","Udaipur","Udaipur2002",3.4733334,70333
2002,"UTTAR PRADESH","India","Hardoi","Hardoi2002",2.0733333,168198
2003,"ANDHRA PRADESH","India","Kurnool","Kurnool2003",0,147950
2003,"ANDHRA PRADESH","India","Sri Potti Sriramulu Nellore","Sri Potti Sriramulu Nellore2003",0,147950
2003,"ANDHRA PRADESH","India","Anantapur","Anantapur2003",0,147950
2003,"ANDHRA PRADESH","India","Visakhapatanam","Visakhapatanam2003",2.9342856,147950
2003,"CHHATTISGARH","India","Jammu","Jammu2003",2.5618181,29782
2003,"CHHATTISGARH","India","Raipur","Raipur2003",1.04,29782
2003,"HIMACHAL PRADESH","India","Solan","Solan2003",-0.090909101,15596
2003,"HIMACHAL PRADESH","India","Kullu","Kullu2003",-2.9933333,15596
2003,"HIMACHAL PRADESH","India","Una","Una2003",-1.3505263,15596
2003,"HIMACHAL PRADESH","India","Sirmaur","Sirmaur2003",-2.8828571,15596
2003,"HIMACHAL PRADESH","India","Mandi","Mandi2003",-1.8844445,15596
2003,"HIMACHAL PRADESH","India","Kangra","Kangra2003",-1.102,15596
2003,"KARNATAKA","India","Mysore","Mysore2003",2.9966667,99669
2003,"KARNATAKA","India","Kalaburagi","Kalaburagi2003",3.6771429,99669
2003,"KARNATAKA","India","Yadgir","Yadgir2003",5.7800002,99669
2003,"MAHARASHTRA","India","Beed","Beed2003",11.22,250989
2003,"RAJASTHAN","India","Chittorgarh","Chittorgarh2003",7.98,92712
2003,"RAJASTHAN","India","Jalore","Jalore2003",6.3800001,92712
2003,"UTTAR PRADESH","India","Hamirpur","Hamirpur2003",-1.98,177054
2004,"ANDHRA PRADESH","India","West Godavari","West Godavari2004",-8.1716671,158714
2004,"ANDHRA PRADESH","India","Prakasam","Prakasam2004",2.8608,158714
2004,"ANDHRA PRADESH","India","Anantapur","Anantapur2004",-6.1144447,158714
2004,"ANDHRA PRADESH","India","Kurnool","Kurnool2004",-2.1400001,158714
2004,"ANDHRA PRADESH","India","East Godavari","East Godavari2004",-5.8000002,158714
2004,"ANDHRA PRADESH","India","Vizianagaram","Vizianagaram2004",-5.25,158714
2004,"ANDHRA PRADESH","India","Visakhapatanam","Visakhapatanam2004",-5.0694447,158714
2004,"ANDHRA PRADESH","India","Y.S.R.","Y.S.R.2004",18.685001,158714
2004,"ANDHRA PRADESH","India","Sri Potti Sriramulu Nellore","Sri Potti Sriramulu Nellore2004",-5.7200003,158714
2004,"ANDHRA PRADESH","India","Srikakulam","Srikakulam2004",-7.4104347,158714
2004,"ANDHRA PRADESH","India","Krishna","Krishna2004",-4.5349998,158714
2004,"ANDHRA PRADESH","India","Chittoor","Chittoor2004",-7.4430771,158714
2004,"ANDHRA PRADESH","India","Guntur","Guntur2004",-4.2303448,158714
2004,"BIHAR","India","Katihar","Katihar2004",0.91499996,60045
2004,"BIHAR","India","Bhagalpur","Bhagalpur2004",5.0999999,60045
2004,"BIHAR","India","Bhojpur","Bhojpur2004",3.076,60045
2004,"BIHAR","India","Purnia","Purnia2004",1.1333333,60045
2004,"BIHAR","India","Buxar","Buxar2004",2.1800001,60045
2004,"BIHAR","India","Kishanganj","Kishanganj2004",0.85333335,60045
2004,"BIHAR","India","Samastipur","Samastipur2004",1.38,60045
2004,"BIHAR","India","Rohtas","Rohtas2004",3.1399999,60045
2004,"BIHAR","India","Madhubani","Madhubani2004",3.6800001,60045
2004,"BIHAR","India","Sitamarhi","Sitamarhi2004",1.3933333,60045
2004,"CHANDIGARH","India","Chandigarh","Chandigarh2004",2.1800001,6397
2004,"CHHATTISGARH","India","Raipur","Raipur2004",1.683,31377
2004,"CHHATTISGARH","India","Mahasamund","Mahasamund2004",1.2111111,31377
2004,"CHHATTISGARH","India","Jashpur","Jashpur2004",0.86666667,31377
2004,"CHHATTISGARH","India","Durg","Durg2004",2.2125001,31377
2004,"CHHATTISGARH","India","Dantewada","Dantewada2004",0.66666669,31377
2004,"CHHATTISGARH","India","Surguja","Surguja2004",1.1634783,31377
2004,"CHHATTISGARH","India","Kabirdham","Kabirdham2004",1.1800001,31377
2004,"CHHATTISGARH","India","Kanker","Kanker2004",1.1514286,31377
2004,"CHHATTISGARH","India","Korba","Korba2004",0.48000002,31377
2004,"CHHATTISGARH","India","Bastar","Bastar2004",0.53000003,31377
2004,"CHHATTISGARH","India","Korea","Korea2004",2.2533333,31377
2004,"CHHATTISGARH","India","Narayanpur","Narayanpur2004",0.2,31377
2004,"CHHATTISGARH","India","Surajpur","Surajpur2004",0,31377
2004,"CHHATTISGARH","India","Dhamtari","Dhamtari2004",0.75599998,31377
2004,"CHHATTISGARH","India","Janjgir-Champa","Janjgir-Champa2004",5,31377
2004,"CHHATTISGARH","India","Bilaspur","Bilaspur2004",1.1290909,31377
2004,"CHHATTISGARH","India","Rajnandgaon","Rajnandgaon2004",3.4679999,31377
2004,"GUJARAT","India","Surat","Surat2004",2.5699999,125599
2004,"GUJARAT","India","Vadodara","Vadodara2004",6.3622222,125599
2004,"GUJARAT","India","Dohad","Dohad2004",1.9960001,125599
2004,"GUJARAT","India","Bhavnagar","Bhavnagar2004",7.5240002,125599
2004,"GUJARAT","India","Valsad","Valsad2004",2.6600001,125599
2004,"GUJARAT","India","Surendranagar","Surendranagar2004",4.3800001,125599
2004,"GUJARAT","India","Amreli","Amreli2004",7.9933333,125599
2004,"GUJARAT","India","Narmada","Narmada2004",4.02,125599
2004,"GUJARAT","India","Sabar Kantha","Sabar Kantha2004",4.1466665,125599
2004,"GUJARAT","India","Navsari","Navsari2004",2.79,125599
2004,"GUJARAT","India","Kachchh","Kachchh2004",8.7399998,125599
2004,"GUJARAT","India","Rajkot","Rajkot2004",2.8080001,125599
2004,"GUJARAT","India","Anand","Anand2004",9.1066666,125599
2004,"GUJARAT","India","Tapi","Tapi2004",1.12,125599
2004,"GUJARAT","India","Bharuch","Bharuch2004",6.1199999,125599
2004,"GUJARAT","India","Ahmadabad","Ahmadabad2004",7.534286,125599
2004,"GUJARAT","India","Kheda","Kheda2004",4.3100004,125599
2004,"HARYANA","India","Panchkula","Panchkula2004",1.1,69688
2004,"HARYANA","India","Rohtak","Rohtak2004",4.4349999,69688
2004,"HARYANA","India","Rewari","Rewari2004",4.4520001,69688
2004,"HARYANA","India","Yamunanagar","Yamunanagar2004",2.8805237,69688
2004,"HARYANA","India","Hisar","Hisar2004",2.5,69688
2004,"HARYANA","India","Bhiwani","Bhiwani2004",7.1444445,69688
2004,"HARYANA","India","Kaithal","Kaithal2004",6.3763947,69688
2004,"HARYANA","India","Karnal","Karnal2004",9.6433334,69688
2004,"HARYANA","India","Palwal","Palwal2004",10.74,69688
